client_id,client_type,first_name,last_name,age,satisfaction_score,property_count,total_spent,avg_price,cluster
C1754,Individual,Frank,Gray,30.56536618754278,2,3,1361555.24,453851.74666666664,3
C1755,Individual,Mark,Griffin,,1,3,672116.9199999999,224038.9733333333,1
C1756,Individual,Daniel,Cook,,1,4,1481404.3900000001,370351.09750000003,3
C1757,Individual,Brian,Hayes,40.92813141683778,3,3,1125366.62,375122.2066666667,3
C1758,Individual,Carl,Pierce,,4,4,1006481.1799999999,251620.29499999998,1
C1759,Individual,Jose,Stone,51.65229295003422,1,4,1031917.22,257979.305,1
C1760,Individual,Mary,Harris,50.6611909650924,2,4,1454358.32,363589.58,3
C1761,Individual,Nicholas,Thompson,71.40588637919234,1,4,1181772.43,295443.1075,1
C1762,Individual,Larry,Harris,,1,3,1023352.22,341117.4066666667,1
C1763,Individual,Kimberly,Young,,3,4,1789381.67,447345.4175,3
C1764,Individual,Kelly,Baker,79.58110882956879,2,4,1668335.18,417083.795,3
C1765,Individual,Pamela,Reyes,29.09514031485284,1,4,1734167.51,433541.8775,3
C1766,Individual,Sharon,Bennett,33.08418891170431,4,4,1371247.08,342811.77,3
C1767,Individual,Joe,Sanders,,3,4,1455838.9100000001,363959.72750000004,3
C1768,Individual,Cynthia,Hughes,83.26351813826146,4,4,985105.21,246276.3025,1
C1769,Company,Forsyte,Co,,1,3,985909.0,328636.3333333333,2
C1770,Individual,Betty,Parker,,1,3,1334771.42,444923.80666666664,3
C1771,Company,Atlas,Co,,3,3,1280895.97,426965.3233333333,2
C1772,Company,Forsyte,Co,,5,4,1105281.92,276320.48,2
C1773,Individual,Kenneth,Williams,,3,4,1284141.19,321035.2975,1
C1774,Individual,Frank,James,,4,4,1169335.49,292333.8725,1
C1775,Individual,Betty,Howard,55.66050650239562,3,4,1414776.99,353694.2475,3
C1776,Individual,Martha,Mitchell,52.75838466803559,1,3,1071718.4,357239.4666666666,1
C1777,Individual,Jason,Long,,5,3,784629.95,261543.31666666665,1
C1778,Individual,Jeffrey,Cox,32.40246406570842,4,3,1216664.8199999998,405554.93999999994,3
C1779,Individual,Sharon,Thomas,,5,4,1563236.5499999998,390809.13749999995,3
C1780,Individual,Richard,Patterson,,1,4,1735557.1500000001,433889.28750000003,3
C1781,Individual,Betty,Thomas,57.65639972621492,4,4,1383316.42,345829.105,3
C1782,Individual,Ann,King,26.50239561943874,1,4,897646.55,224411.6375,1
C1783,Individual,Jacob,Garcia,72.24640657084188,3,4,1136482.92,284120.73,1
C1784,Individual,Albert,Moore,,3,4,1352274.53,338068.6325,1
C1785,Individual,Lauren,Allen,,1,3,1006568.23,335522.74333333335,1
C1786,Individual,Adam,White,31.247091033538673,1,4,1247095.22,311773.805,3
C1787,Individual,Stephen,Flores,,5,4,1289585.42,322396.355,1
C1788,Individual,Zachary,James,,3,3,1116876.81,372292.27,3
C1789,Individual,Edward,Brooks,,5,3,1359605.1,453201.7,3
C1790,Individual,Jacob,Hansen,,5,4,1335521.08,333880.27,1
C1791,Individual,Gerald,Scott,,5,3,894512.8,298170.93333333335,1
C1792,Individual,Terry,Pierce,,3,4,1948563.24,487140.81,3
C1793,Individual,Richard,James,57.16632443531827,1,4,1317525.03,329381.2575,3
C1794,Individual,Douglas,Chavez,,3,4,1378476.06,344619.015,3
C1795,Individual,William,Brown,80.50924024640658,5,4,1058019.94,264504.985,1
C1796,Individual,Betty,Hughes,,5,3,1158919.94,386306.64666666667,3
C1797,Individual,Katherine,Howard,,3,3,910545.9199999999,303515.30666666664,1
C1798,Individual,Bryan,Peterson,59.81930184804928,1,4,1601121.79,400280.4475,3
C1799,Individual,Cheryl,Freeman,76.39698836413416,5,4,1022792.49,255698.1225,1
C1800,Individual,James,Campbell,,1,3,1120963.1,373654.3666666667,3
C1801,Individual,Jose,Howard,62.32169746748802,5,3,1473065.73,491021.91,3
C1802,Individual,Jack,Morris,,1,4,1155979.49,288994.8725,1
C1803,Individual,Susan,Bennett,,5,3,1329728.19,443242.73,3
C1804,Individual,Albert,Kim,37.256673511293634,1,4,1735376.55,433844.1375,3
C1805,Individual,Austin,Kim,73.40177960301163,3,4,1871670.17,467917.5425,3
C1806,Individual,Martha,Turner,,2,3,974821.86,324940.62,1
C1807,Individual,Angela,Allen,69.32785763175907,5,3,1520931.78,506977.26,3
C1808,Individual,Victoria,Stewart,36.40520191649555,2,4,1102931.4500000002,275732.86250000005,1
C1809,Individual,Laura,White,45.08966461327858,4,4,1221253.05,305313.2625,1
C1810,Individual,Maria,Collins,81.40999315537303,3,3,991862.87,330620.95666666667,1
C1811,Individual,Stephanie,Williams,,3,4,1189519.9,297379.975,1
C1812,Individual,Ryan,White,,5,4,1080880.0,270220.0,1
C1813,Individual,Walter,Jordan,78.507871321013,3,4,1552316.39,388079.0975,3
C1814,Individual,Scott,Roberts,39.162217659137575,2,4,1303261.99,325815.4975,1
C1815,Individual,Aaron,Carter,,5,4,1182628.3,295657.075,1
C1816,Individual,Sean,Miller,64.15879534565366,2,4,1078876.87,269719.2175,1
C1817,Individual,Cynthia,Garcia,,1,3,1240667.65,413555.8833333333,3
C1818,Individual,Christine,Wood,,5,3,814797.06,271599.02,1
C1819,Individual,William,Brown,63.31279945242984,1,3,1067644.33,355881.44333333336,1
C1820,Individual,Nicholas,Howard,,3,4,970434.94,242608.735,1
C1821,Individual,Adam,Smith,,5,4,1733692.6199999999,433423.15499999997,3
C1822,Individual,Frank,Weaver,,5,4,1388147.75,347036.9375,3
C1823,Individual,Jacob,Watson,58.81724845995893,4,3,993925.86,331308.62,1
C1824,Individual,Jeffrey,Weaver,63.748117727583846,3,4,945036.97,236259.2425,1
C1825,Individual,Eric,Jones,,2,4,948769.9299999999,237192.48249999998,1
C1826,Individual,Jack,Williams,74.99247091033538,4,4,1300035.21,325008.8025,1
C1827,Individual,Donald,Thompson,53.42094455852156,5,4,1221529.77,305382.4425,1
C1828,Individual,William,Wood,,2,4,1199213.25,299803.3125,1
C1829,Individual,Rachel,Ward,,5,3,1194095.83,398031.94333333336,3
C1830,Individual,Virginia,Owens,,3,3,1363309.64,454436.54666666663,3
C1831,Individual,Janice,Smith,,3,4,1004720.27,251180.0675,1
C1832,Individual,Henry,Garcia,,1,4,1282390.94,320597.735,3
C1833,Individual,Jennifer,Weaver,,1,3,1132086.83,377362.2766666667,3
C1834,Individual,Zachary,Phillips,,5,4,1222274.5999999999,305568.64999999997,1
C1835,Individual,Nicole,Pierce,,4,3,739211.6,246403.86666666667,1
C1836,Individual,Judy,Wood,65.65639972621491,1,4,1213775.31,303443.8275,1
C1837,Individual,Julia,Freeman,76.16427104722793,2,4,1507583.69,376895.9225,3
C1838,Individual,Joyce,Morales,,1,4,1266344.58,316586.145,1
C1839,Individual,Kyle,Gray,,2,4,967894.54,241973.635,1
C1840,Individual,Gerald,Weaver,,3,3,911506.03,303835.3433333333,1
C1841,Individual,Austin,Williams,,4,4,1612088.13,403022.0325,3
C1842,Company,Rexon,Co,47.657768651608485,3,3,1252827.37,417609.12333333335,2
C1843,Individual,Jose,Stone,,4,4,1487849.65,371962.4125,3
C1844,Individual,Grace,Howard,,1,4,1033138.51,258284.6275,1
C1845,Individual,Joshua,Green,76.73100616016427,1,3,889124.6799999999,296374.8933333333,1
C1846,Individual,Sara,Allen,,5,3,886017.55,295339.18333333335,1
C1847,Individual,Brian,Griffin,74.17659137577002,4,4,1080850.85,270212.7125,1
C1848,Individual,Sarah,Davis,,2,4,1595352.82,398838.205,3
C1849,Individual,Joseph,Wilson,49.75496235455168,3,3,1019239.08,339746.36,1
C1850,Individual,Gregory,Miller,,5,4,1380990.75,345247.6875,3
C1851,Individual,Kimberly,Miller,71.9917864476386,3,4,1552543.97,388135.9925,3
C1852,Individual,Julie,Hall,,4,3,1674072.07,558024.0233333333,3
C1853,Individual,Jennifer,Owens,,4,4,1207329.15,301832.2875,1
C1854,Company,Rexon,Co,,1,4,1387997.02,346999.255,2
C1855,Individual,Gloria,Hansen,42.32443531827516,2,4,1117305.8599999999,279326.46499999997,1
C1856,Company,Altira,Co,,2,3,1216231.4300000002,405410.47666666674,2
C1857,Individual,Walter,Johnson,,2,3,919814.94,306604.98,1
C1858,Individual,Amy,Hayes,68.0,5,3,1161958.29,387319.43,3
C1859,Individual,Zachary,Taylor,,5,4,1087561.59,271890.3975,1
C1860,Company,Caldera,Co,,4,4,1661197.49,415299.3725,2
C1861,Individual,Nathan,Evans,44.40520191649555,3,4,1475178.95,368794.7375,3
C1862,Individual,Joshua,Long,,1,3,988771.17,329590.39,1
C1863,Individual,Megan,Hansen,78.25325119780972,3,4,1281313.02,320328.255,1
C1864,Individual,Hannah,Weaver,,5,4,1131730.6,282932.65,1
C1865,Individual,Sean,Rogers,52.39698836413415,4,3,1092253.24,364084.41333333333,1
C1866,Individual,Joyce,Martin,,2,4,1620195.43,405048.8575,3
C1867,Individual,Robert,Richardson,,2,3,761781.8,253927.2666666667,1
C1868,Individual,Michelle,Thomas,,1,4,1469394.43,367348.6075,3
C1869,Individual,Margaret,Campbell,50.666666666666664,5,4,1335399.36,333849.84,1
C1870,Individual,Lawrence,Moore,,1,3,680865.94,226955.31333333332,1
C1871,Individual,Amy,Reyes,,1,4,1096466.77,274116.6925,1
C1872,Individual,Raymond,Jones,,5,3,1284121.27,428040.42333333334,3
C1873,Individual,Cheryl,Collins,67.23887748117727,5,4,841611.53,210402.8825,1
C1874,Individual,Justin,Cooper,,1,3,1058361.99,352787.33,1
C1875,Individual,Melissa,Roberts,,2,3,1220153.8599999999,406717.9533333333,3
C1876,Company,Bravada,Co,,4,3,1543986.34,514662.11333333334,2
C1877,Individual,Walter,Bryant,,5,3,905899.79,301966.5966666667,1
C1878,Individual,Paul,Rogers,58.6611909650924,5,3,958603.36,319534.4533333333,1
C1879,Individual,Deborah,Roberts,,3,3,1536294.68,512098.2266666666,3
C1880,Individual,Joan,Morales,,5,4,1319939.53,329984.8825,3
C1881,Individual,Brenda,Phillips,,2,3,972731.0900000001,324243.6966666667,1
C1882,Individual,Deborah,Turner,,3,3,884144.1,294714.7,1
C1883,Individual,Sean,Peterson,85.31143052703628,1,4,1877399.3199999998,469349.82999999996,3
C1884,Individual,Terry,Bell,71.8302532511978,5,3,930994.2100000001,310331.4033333334,1
C1885,Individual,Ryan,Bell,,1,4,1740983.97,435245.9925,3
C1886,Individual,Maria,Richardson,,5,3,774293.9299999999,258097.97666666665,1
C1887,Individual,Emma,Campbell,40.407939767282684,1,3,822999.76,274333.25333333336,1
C1888,Individual,Donald,Griffin,63.83025325119781,3,4,981962.01,245490.5025,1
C1889,Individual,Matthew,Richardson,38.90485968514716,4,3,1193609.3,397869.76666666666,3
C1890,Individual,Mark,Nelson,72.23271731690623,4,4,1209659.27,302414.8175,1
C1891,Individual,Gary,James,54.00684462696783,2,4,1466482.7999999998,366620.69999999995,3
C1892,Individual,Nancy,Jones,74.99794661190965,5,3,978638.94,326212.98,1
C1893,Individual,Ann,Davis,,1,4,1458732.84,364683.21,3
C1894,Individual,Joyce,Hall,82.2340862422998,4,4,1284918.37,321229.5925,1
C1895,Company,Caldera,Co,57.4072553045859,4,3,1170571.86,390190.62000000005,2
C1896,Individual,Andrew,Bryant,,3,3,1158311.0,386103.6666666667,3
C1897,Individual,Catherine,Rogers,,2,4,1108918.3399999999,277229.58499999996,1
C1898,Individual,Daniel,James,47.41409993155373,1,4,1159717.54,289929.385,1
C1899,Individual,Joe,Mitchell,30.16563997262149,3,3,1001627.28,333875.76,1
C1900,Individual,Rachel,Griffin,27.742642026009584,4,4,1185889.79,296472.4475,1
C1901,Individual,Justin,Stewart,,4,4,1357680.7,339420.175,3
C1902,Company,Grandis,Co,45.568788501026695,2,4,1127600.93,281900.2325,2
C1903,Individual,Nicole,Bennett,34.510609171800134,2,4,1453139.0699999998,363284.76749999996,3
C1904,Individual,Christian,Nelson,,2,4,1337265.67,334316.4175,1
C1905,Individual,James,Morris,65.33607118412047,1,3,1180529.35,393509.7833333334,3
C1906,Individual,Michelle,Adams,,2,4,1487182.67,371795.6675,3
C1907,Individual,Kyle,Wright,76.23271731690623,3,4,1751481.1500000001,437870.28750000003,3
C1908,Individual,Andrea,Moore,,2,4,1543714.5,385928.625,3
C1909,Individual,Heather,Pierce,40.50102669404517,2,3,1238663.76,412887.92,3
C1910,Company,Telnox,Co,40.668035592060235,2,4,816793.9099999999,204198.47749999998,2
C1911,Individual,Noah,Murray,37.39630390143737,5,3,1195691.95,398563.98333333334,3
C1912,Individual,Amanda,Jackson,,1,3,863871.21,287957.07,1
C1913,Individual,Gary,King,45.5605749486653,5,4,1210353.53,302588.3825,1
C1914,Individual,Brenda,Gray,,4,3,1553786.78,517928.9266666667,3
C1915,Individual,Angela,Williams,61.987679671457904,4,3,1015184.58,338394.86,1
C1916,Individual,Zachary,Weaver,,2,3,1257058.52,419019.50666666665,3
C1917,Individual,Angela,Montgomery,,2,4,1007433.23,251858.3075,1
C1918,Individual,Dorothy,Murray,,1,4,1019401.51,254850.3775,1
C1919,Company,Vantage,Co,,1,4,1083015.76,270753.94,2
C1920,Individual,Jonathan,Pierce,,5,4,1523588.92,380897.23,3
C1921,Individual,Carolyn,Adams,,5,3,980793.6799999999,326931.2266666666,1
C1922,Individual,Jessica,Garcia,38.403832991101986,1,3,1549836.17,516612.05666666664,3
C1923,Individual,Sarah,Cooper,79.24709103353867,1,4,1302917.16,325729.29,1
C1924,Individual,Joe,Cooper,68.41889117043121,3,4,1453954.37,363488.5925,3
C1925,Individual,Jordan,Baker,,2,4,1165252.94,291313.235,1
C1926,Individual,Joshua,Watson,28.580424366872005,1,4,1238034.03,309508.5075,1
C1927,Individual,Victoria,Long,73.57973990417523,1,4,1325474.94,331368.735,3
C1928,Individual,Paul,Scott,,4,3,741930.22,247310.07333333333,1
C1929,Individual,Angela,Baker,,1,4,1329874.96,332468.74,1
C1930,Individual,Rachel,Adams,,3,4,1184992.23,296248.0575,1
C1931,Individual,Melissa,Jackson,31.096509240246405,5,4,1323884.1099999999,330971.02749999997,3
C1932,Individual,Dorothy,Allen,,2,4,1713149.19,428287.2975,3
C1933,Company,Oasis,Co,32.167008898015055,1,3,822428.05,274142.68333333335,2
C1934,Individual,Noah,Montgomery,,4,4,1719384.46,429846.115,3
C1935,Individual,Ashley,Young,,5,3,1205890.37,401963.4566666667,3
C1936,Individual,Jeffrey,Brown,,1,3,965899.1000000001,321966.3666666667,1
C1937,Individual,Ashley,Richardson,,3,4,1707838.06,426959.515,3
C1938,Individual,Peter,Anderson,,4,3,1154671.2,384890.39999999997,3
C1939,Individual,Gloria,White,46.98973305954826,1,3,674304.95,224768.31666666665,1
C1940,Individual,Barbara,Turner,29.338809034907598,4,4,1403901.1400000001,350975.28500000003,3
C1941,Individual,Maria,James,,5,4,1368615.25,342153.8125,1
C1942,Company,Stratos,Co,41.56605065023956,2,3,1133984.52,377994.84,2
C1943,Individual,Eric,Long,53.4154688569473,1,3,967521.23,322507.07666666666,1
C1944,Individual,Henry,Pierce,,1,4,1971083.9300000002,492770.98250000004,3
C1945,Individual,Sean,Johnson,,3,4,1112541.88,278135.47,1
C1946,Individual,Mark,Bell,,1,3,1056227.37,352075.79000000004,1
C1947,Individual,Walter,Mitchell,47.337440109514034,3,3,1247905.56,415968.52,3
C1948,Individual,Melissa,Harris,71.17864476386038,2,3,1530233.0,510077.6666666667,3
C1949,Individual,Christina,James,,2,3,1020270.72,340090.24,3
C1950,Individual,Edward,Weaver,,4,4,1033306.43,258326.6075,1
C1951,Individual,Alexander,Murray,29.738535249828885,1,4,1128864.17,282216.0425,1
C1952,Company,Optima,Co,34.0807665982204,3,3,1235262.65,411754.2166666666,2
C1953,Individual,Donald,Miller,,1,4,1199064.43,299766.1075,1
C1954,Individual,Judy,Roberts,59.75359342915811,3,3,809731.0700000001,269910.3566666667,1
C1955,Individual,Benjamin,Wright,,1,4,1707150.06,426787.515,3
C1956,Individual,Julie,Weaver,,2,4,1224023.79,306005.9475,1
C1957,Individual,Adam,Howard,,4,4,1318838.26,329709.565,1
C1958,Individual,Susan,Foster,55.65503080082136,3,4,1567012.19,391753.0475,3
C1959,Individual,Judy,Morales,,1,3,626084.02,208694.67333333334,1
C1960,Individual,Dorothy,Brown,38.841889117043124,2,3,1196488.96,398829.6533333333,3
C1961,Individual,William,Campbell,,5,4,1289265.38,322316.345,3
C1962,Individual,Kimberly,Harris,30.844626967830255,5,3,971475.24,323825.08,1
C1963,Company,Terova,Co,58.261464750171115,5,3,983925.13,327975.04333333333,2
C1964,Individual,Kevin,Martin,,5,3,1149434.67,383144.88999999996,3
C1965,Individual,Sean,Wright,29.401779603011637,4,3,1489053.39,496351.12999999995,3
C1966,Individual,Ronald,Howard,62.31622176591376,1,4,1210176.2,302544.05,1
C1967,Individual,Roger,Bryant,68.65434633812457,4,3,747143.37,249047.79,1
C1968,Individual,Judy,Griffin,67.58932238193019,3,3,987718.99,329239.66333333333,1
C1969,Individual,Jesse,James,,2,4,1030940.4299999999,257735.10749999998,1
C1970,Individual,Raymond,Howard,,4,3,1346312.7000000002,448770.9000000001,3
C1971,Individual,Emma,Jordan,,5,3,673422.3200000001,224474.1066666667,1
C1972,Individual,Carol,Wilson,54.41478439425051,4,3,943260.84,314420.27999999997,1
C1973,Company,Oasis,Co,,4,4,1450499.68,362624.92,2
C1974,Individual,Keith,Peterson,76.15605749486653,5,4,968686.8500000001,242171.71250000002,1
C1975,Individual,Dorothy,Campbell,50.83367556468173,4,3,985031.21,328343.73666666663,1
C1976,Individual,Albert,Wilson,31.091033538672143,5,4,1146120.65,286530.1625,1
C1977,Individual,Jason,Bennett,32.16153319644079,1,4,2001430.4300000002,500357.60750000004,3
C1978,Company,Summit,Co,59.3264887063655,5,3,1205900.67,401966.88999999996,2
C1979,Individual,Brian,Richardson,,3,4,1287568.79,321892.1975,1
C1980,Individual,Barbara,Green,70.072553045859,4,4,1579565.09,394891.2725,3
C1981,Individual,Sarah,Flores,33.48665297741273,5,4,1440160.68,360040.17,3
C1982,Individual,Jose,Long,78.74880219028063,4,3,1545398.56,515132.85333333333,3
C1983,Individual,Ryan,Reed,,3,4,1317304.52,329326.13,1
C1984,Individual,Jesse,Watson,,4,3,846287.21,282095.73666666663,1
C1985,Individual,Gregory,Bell,63.069130732375086,1,4,1149379.8599999999,287344.96499999997,1
C1986,Individual,Thomas,Griffin,,1,4,1442798.93,360699.7325,3
C1987,Individual,Douglas,Davis,,5,4,1316082.96,329020.74,3
C1988,Individual,Henry,Thompson,,5,4,1301018.95,325254.7375,1
C1989,Individual,William,Montgomery,,3,4,1380788.8599999999,345197.21499999997,3
C1990,Individual,Scott,Howard,,5,3,1253745.81,417915.27,3
C1991,Individual,Susan,Reed,75.9069130732375,3,4,1134341.88,283585.47,1
C1992,Individual,Rachel,Hansen,,3,3,1266058.76,422019.58666666667,3
C1993,Individual,Douglas,Thompson,40.988364134154686,2,3,1385369.38,461789.7933333333,3
C1994,Individual,Nicole,Miller,,3,3,1257875.21,419291.73666666663,3
C1995,Individual,Michelle,Scott,33.25119780971937,4,4,1044043.64,261010.91,1
C1996,Individual,Samantha,Brooks,,1,4,1151831.48,287957.87,1
C1997,Individual,Matthew,Cox,,4,4,1101825.4,275456.35,1
C1998,Individual,Mark,Patterson,,5,3,1023688.56,341229.52,1
C1999,Individual,Lawrence,Montgomery,,4,3,838587.38,279529.12666666665,1
C2000,Individual,Amanda,James,,1,3,913528.5,304509.5,1
